Ticker,Company Name,qtr,year,date,link,publish_date
DKL,Delek Logistics Partners,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/delek-logistics-partners-dkl-q4-2022-earnings-call/,2023-02-28
SHC,Sotera Health,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/sotera-health-shc-q4-2022-earnings-call-transcript/,2023-02-28
CMPS,Compass Pathways Plc,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/compass-pathways-plc-cmps-q4-2022-earnings-call-tr/,2023-02-28
IGT,International Game Technology Plc,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/international-game-technology-plc-igt-q4-2022-earn/,2023-02-28
OCGN,Ocugen,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/ocugen-ocgn-q4-2022-earnings-call-transcript/,2023-02-28
IIPR,Innovative Industrial Properties,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/innovative-industrial-properties-iipr-q4-2022-earn/,2023-02-28
NCLH,Norwegian Cruise Line,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/norwegian-cruise-line-nclh-q4-2022-earnings-call-t/,2023-02-28
FSLR,First Solar,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/first-solar-fslr-q4-2022-earnings-call-transcript/,2023-02-28
DUOL,Duolingo,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/duolingo-duol-q4-2022-earnings-call-transcript/,2023-02-28
ZM,Zoom Video Communications,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/zoom-video-communications-zm-q4-2023-earnings-call/,2023-02-28
OKE,ONEOK,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/oneok-oke-q4-2022-earnings-call-transcript/,2023-02-28
RKT,Rocket Companies,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/rocket-companies-rkt-q4-2022-earnings-call-transcr/,2023-02-28
WRBY,Warby Parker,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/warby-parker-wrby-q4-2022-earnings-call-transcript/,2023-02-28
NVTA,Invitae,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/invitae-nvta-q4-2022-earnings-call-transcript/,2023-02-28
TASK,TaskUs,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/taskus-task-q4-2022-earnings-call-transcript/,2023-02-28
GO,Grocery Outlet,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/grocery-outlet-go-q4-2022-earnings-call-transcript/,2023-02-28
MQ,Marqeta,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/marqeta-mq-q4-2022-earnings-call-transcript/,2023-02-28
COMP,Compass,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/compass-comp-q4-2022-earnings-call-transcript/,2023-02-28
FIGS,Figs,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/figs-figs-q4-2022-earnings-call-transcript/,2023-02-28
CPNG,Coupang,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/coupang-cpng-q4-2022-earnings-call-transcript/,2023-02-28
AMC,AMC Entertainment,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/amc-entertainment-amc-q4-2022-earnings-call-transc/,2023-02-28
OXY,Occidental Petroleum,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/28/occidental-petroleum-oxy-q4-2022-earnings-call-tra/,2023-02-28
WDAY,Workday,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/27/workday-wday-q4-2023-earnings-call-transcript/,2023-02-27
AXSM,Axsome Therapeutics,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/27/axsome-therapeutics-axsm-q4-2022-earnings-call-tra/,2023-02-27
FUBO,fuboTV,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/27/fubotv-fubo-q4-2022-earnings-call-transcript/,2023-02-27
LI,Li Auto,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/27/li-auto-li-q4-2022-earnings-call-transcript/,2023-02-27
FRPT,Freshpet,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/27/freshpet-frpt-q4-2022-earnings-call-transcript/,2023-02-27
EBS,Emergent BioSolutions,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/27/emergent-biosolutions-ebs-q4-2022-earnings-call-tr/,2023-02-27
IEP,Icahn Enterprises,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/icahn-enterprises-iep-q4-2022-earnings-call-transc/,2023-02-24
INFN,Infinera,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/infinera-infn-q4-2022-earnings-call-transcript/,2023-02-24
LAW,Cs Disco,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/cs-disco-law-q4-2022-earnings-call-transcript/,2023-02-24
OPK,Opko Health,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/opko-health-opk-q4-2022-earnings-call-transcript/,2023-02-24
MELI,MercadoLibre,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/mercadolibre-meli-q4-2022-earnings-call-transcript/,2023-02-24
ZETA,Zeta Global,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/zeta-global-zeta-q4-2022-earnings-call-transcript/,2023-02-24
MNKD,MannKind,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/mannkind-mnkd-q4-2022-earnings-call-transcript/,2023-02-24
SQ,Block,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/block-sq-q4-2022-earnings-call-transcript/,2023-02-24
MAIN,Main Street Capital,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/main-street-capital-main-q4-2022-earnings-call-tra/,2023-02-24
NWN,Northwest Natural,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/northwest-natural-nwn-q4-2022-earnings-call-transc/,2023-02-24
BYND,Beyond Meat,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/beyond-meat-bynd-q4-2022-earnings-call-transcript/,2023-02-24
EOG,EOG Resources,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/eog-resources-eog-q4-2022-earnings-call-transcript/,2023-02-24
CNK,Cinemark,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/cinemark-cnk-q4-2022-earnings-call-transcript/,2023-02-24
VICI,Vici Properties,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/24/vici-properties-vici-q4-2022-earnings-call-transcr/,2023-02-24
NVCR,NovoCure,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/novocure-nvcr-q4-2022-earnings-call-transcript/,2023-02-23
APA,Apa,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/apa-apa-q4-2022-earnings-call-transcript/,2023-02-23
NKLA,Nikola,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/nikola-nkla-q4-2022-earnings-call-transcript/,2023-02-23
PAAS,Pan American Silver,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/pan-american-silver-paas-q4-2022-earnings-call-tra/,2023-02-23
PLYM,Plymouth Industrial REIT,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/plymouth-industrial-reit-plym-q4-2022-earnings-cal/,2023-02-23
ORCC,Owl Rock Capital,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/owl-rock-capital-orcc-q4-2022-earnings-call-transc/,2023-02-23
MRNA,Moderna,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/moderna-mrna-q4-2022-earnings-call-transcript/,2023-02-23
LMND,Lemonade,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/lemonade-lmnd-q4-2022-earnings-call-transcript/,2023-02-23
BKNG,Booking,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/booking-bkng-q4-2022-earnings-call-transcript/,2023-02-23
INTU,Intuit,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/intuit-intu-q2-2023-earnings-call-transcript/,2023-02-23
PAY,Paymentus,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/paymentus-pay-q4-2022-earnings-call-transcript/,2023-02-23
MOS,Mosaic,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/mosaic-mos-q4-2022-earnings-call-transcript/,2023-02-23
BROS,Dutch Bros,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/dutch-bros-bros-q4-2022-earnings-call-transcript/,2023-02-23
CWEN,Clearway Energy,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/clearway-energy-cwen-q4-2022-earnings-call-transcr/,2023-02-23
DVAX,Dynavax Technologies,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/dynavax-technologies-dvax-q4-2022-earnings-call-tr/,2023-02-23
IRM,Iron Mountain,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/iron-mountain-irm-q4-2022-earnings-call-transcript/,2023-02-23
FTI,TechnipFMC Plc,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/technipfmc-plc-fti-q4-2022-earnings-call-transcrip/,2023-02-23
PLNT,Planet Fitness,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/planet-fitness-plnt-q4-2022-earnings-call-transcri/,2023-02-23
EPR,EPR Properties,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/epr-properties-epr-q4-2022-earnings-call-transcrip/,2023-02-23
YETI,Yeti,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/yeti-yeti-q4-2022-earnings-call-transcript/,2023-02-23
ADSK,Autodesk,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/autodesk-adsk-q4-2023-earnings-call-transcript/,2023-02-23
AMWL,American Well,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/american-well-amwl-q4-2022-earnings-call-transcrip/,2023-02-23
AMT,American Tower,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/american-tower-amt-q4-2022-earnings-call-transcrip/,2023-02-23
MPW,Medical Properties Trust,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/medical-properties-trust-mpw-q4-2022-earnings-call/,2023-02-23
MRVI,Maravai LifeSciences,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/maravai-lifesciences-mrvi-q4-2022-earnings-call-tr/,2023-02-23
BABA,Alibaba Group,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/23/alibaba-group-baba-q3-2023-earnings-call-transcrip/,2023-02-23
MGRC,McGrath RentCorp,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/mcgrath-rentcorp-mgrc-q4-2022-earnings-call-transc/,2023-02-22
IMAX,IMAX,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/imax-imax-q4-2022-earnings-call-transcript/,2023-02-22
SNBR,Sleep Number,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/sleep-number-snbr-q4-2022-earnings-call-transcript/,2023-02-22
SSRM,SSR Mining,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/ssr-mining-ssrm-q4-2022-earnings-call-transcript/,2023-02-22
NVDA,Nvidia,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/nvidia-nvda-q4-2023-earnings-call-transcript/,2023-02-22
BMBL,Bumble,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/bumble-bmbl-q4-2022-earnings-call-transcript/,2023-02-22
OLO,Olo,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/olo-olo-q4-2022-earnings-call-transcript/,2023-02-22
MGNI,Magnite,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/magnite-mgni-q4-2022-earnings-call-transcript/,2023-02-22
TDOC,Teladoc Health,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/teladoc-health-tdoc-q4-2022-earnings-call-transcri/,2023-02-22
RELY,Remitly Global,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/remitly-global-rely-q4-2022-earnings-call-transcri/,2023-02-22
EVH,Evolent Health,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/evolent-health-evh-q4-2022-earnings-call-transcrip/,2023-02-22
O,Realty Income,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/realty-income-o-q4-2022-earnings-call-transcript/,2023-02-22
WIX,Wix.com,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/wixcom-wix-q4-2022-earnings-call-transcript/,2023-02-22
BIDU,Baidu,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/baidu-bidu-q4-2022-earnings-call-transcript/,2023-02-22
OSTK,Overstock.com,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/overstockcom-ostk-q4-2022-earnings-call-transcript/,2023-02-22
MDT,Medtronic Plc,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/medtronic-plc-mdt-q3-2023-earnings-call-transcript/,2023-02-22
GLBE,Global-e Online,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/global-e-online-glbe-q4-2022-earnings-call-transcr/,2023-02-22
RIG,Transocean,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/transocean-rig-q4-2022-earnings-call-transcript/,2023-02-22
GSHD,Goosehead Insurance,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/goosehead-insurance-gshd-q4-2022-earnings-call-tra/,2023-02-22
U,Unity Software,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/unity-software-u-q4-2022-earnings-call-transcript/,2023-02-22
FANG,Diamondback Energy,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/diamondback-energy-fang-q4-2022-earnings-call-tran/,2023-02-22
DVA,DaVita,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/22/davita-dva-q4-2022-earnings-call-transcript/,2023-02-22
GMED,Globus Medical,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/globus-medical-gmed-q4-2022-earnings-call-transcri/,2023-02-21
HD,Home Depot,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/home-depot-hd-q4-2022-earnings-call-transcript/,2023-02-21
WMT,Walmart,Q4,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/walmart-wmt-q4-2023-earnings-call-transcript/,2023-02-21
COIN,Coinbase Global,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/coinbase-global-coin-q4-2022-earnings-call-transcr/,2023-02-21
WD,Walker & Dunlop,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/walker-dunlop-wd-q4-2022-earnings-call-transcript/,2023-02-21
PANW,Palo Alto Networks,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/palo-alto-networks-panw-q2-2023-earnings-call-tran/,2023-02-21
EXAS,Exact Sciences,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/exact-sciences-exas-q4-2022-earnings-call-transcri/,2023-02-21
ELAN,Elanco Animal Health,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/elanco-animal-health-elan-q4-2022-earnings-call-tr/,2023-02-21
LGIH,LGI Homes,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/lgi-homes-lgih-q4-2022-earnings-call-transcript/,2023-02-21
GLT,Glatfelter,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/glatfelter-glt-q4-2022-earnings-call-transcript/,2023-02-21
ABCL,AbCellera Biologics,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/abcellera-biologics-abcl-q4-2022-earnings-call-tra/,2023-02-21
CEQP,Crestwood Equity Partners,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/crestwood-equity-partners-ceqp-q4-2022-earnings-ca/,2023-02-21
HRMY,Harmony Biosciences,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/harmony-biosciences-hrmy-q4-2022-earnings-call-tra/,2023-02-21
BCRX,BioCryst Pharmaceuticals,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/biocryst-pharmaceuticals-bcrx-q4-2022-earnings-cal/,2023-02-21
TWNK,Hostess Brands,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/21/hostess-brands-twnk-q4-2022-earnings-call-transcri/,2023-02-21
BJRI,BJ's Restaurants,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/17/bjs-restaurants-bjri-q4-2022-earnings-call-transcr/,2023-02-17
VALE,Vale,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/17/vale-vale-q4-2022-earnings-call-transcript/,2023-02-17
DKNG,DraftKings,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/17/draftkings-dkng-q4-2022-earnings-call-transcript/,2023-02-17
SWAV,ShockWave Medical,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/17/shockwave-medical-swav-q4-2022-earnings-call-trans/,2023-02-17
ROL,Rollins,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/17/rollins-rol-q4-2022-earnings-call-transcript/,2023-02-17
CGNX,Cognex,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/17/cognex-cgnx-q4-2022-earnings-call-transcript/,2023-02-17
RNG,RingCentral,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/ringcentral-rng-q4-2022-earnings-call-transcript/,2023-02-16
SPWR,SunPower,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/sunpower-spwr-q4-2022-earnings-call-transcript/,2023-02-16
HAS,Hasbro,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/hasbro-has-q4-2022-earnings-call-transcript/,2023-02-16
DLR,Digital Realty Trust,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/digital-realty-trust-dlr-q4-2022-earnings-call-tra/,2023-02-16
ZBRA,Zebra Technologies,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/zebra-technologies-zbra-q4-2022-earnings-call-tran/,2023-02-16
AMAT,Applied Materials,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/applied-materials-amat-q1-2023-earnings-call-trans/,2023-02-16
UPWK,Upwork,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/upwork-upwk-q4-2022-earnings-call-transcript/,2023-02-16
HUBS,HubSpot,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/hubspot-hubs-q4-2022-earnings-call-transcript/,2023-02-16
CAMT,Camtek,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/camtek-camt-q4-2022-earnings-call-transcript/,2023-02-16
EQIX,Equinix,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/equinix-eqix-q4-2022-earnings-call-transcript/,2023-02-16
RDFN,Redfin,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/redfin-rdfn-q4-2022-earnings-call-transcript/,2023-02-16
DDOG,Datadog,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/datadog-ddog-q4-2022-earnings-call-transcript/,2023-02-16
JMIA,Jumia Technologies Ag,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/jumia-technologies-ag-jmia-q4-2022-earnings-call-t/,2023-02-16
EPAM,EPAM Systems,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/epam-systems-epam-q4-2022-earnings-call-transcript/,2023-02-16
DASH,DoorDash,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/doordash-dash-q4-2022-earnings-call-transcript/,2023-02-16
NGD,New Gold,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/new-gold-ngd-q4-2022-earnings-call-transcript/,2023-02-16
APPN,Appian,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/appian-appn-q4-2022-earnings-call-transcript/,2023-02-16
CROX,Crocs,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/crocs-crox-q4-2022-earnings-call-transcript/,2023-02-16
FSLY,Fastly,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/fastly-fsly-q4-2022-earnings-call-transcript/,2023-02-16
FUN,Cedar Fair,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/cedar-fair-fun-q4-2022-earnings-call-transcript/,2023-02-16
TOST,Toast,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/toast-tost-q4-2022-earnings-call-transcript/,2023-02-16
ALB,Albemarle,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/albemarle-alb-q4-2022-earnings-call-transcript/,2023-02-16
ATOM,Atomera,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/16/atomera-atom-q4-2022-earnings-call-transcript/,2023-02-16
DNUT,Krispy Kreme,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/krispy-kreme-dnut-q4-2022-earnings-call-transcript/,2023-02-15
SGEN,Seagen,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/seagen-sgen-q4-2022-earnings-call-transcript/,2023-02-15
GOLD,Barrick Gold,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/barrick-gold-gold-q4-2022-earnings-call-transcript/,2023-02-15
ET,Energy Transfer,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/energy-transfer-et-q4-2022-earnings-call-transcrip/,2023-02-15
CSCO,Cisco Systems,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/cisco-systems-csco-q2-2023-earnings-call-transcrip/,2023-02-15
SHOP,Shopify,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/shopify-shop-q4-2022-earnings-call-transcript/,2023-02-15
ROKU,Roku,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/roku-roku-q4-2022-earnings-call-transcript/,2023-02-15
TWLO,Twilio,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/twilio-twlo-q4-2022-earnings-call-transcript/,2023-02-15
RBLX,Roblox,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/roblox-rblx-q4-2022-earnings-call-transcript/,2023-02-15
AMPL,Amplitude,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/amplitude-ampl-q4-2022-earnings-call-transcript/,2023-02-15
KPTI,Karyopharm Therapeutics,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/karyopharm-therapeutics-kpti-q4-2022-earnings-call/,2023-02-15
ADC,Agree Realty,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/agree-realty-adc-q4-2022-earnings-call-transcript/,2023-02-15
UPST,Upstart,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/upstart-upst-q4-2022-earnings-call-transcript/,2023-02-15
HL,Hecla Mining,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/hecla-mining-hl-q4-2022-earnings-call-transcript/,2023-02-15
TTD,Trade Desk,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/trade-desk-ttd-q4-2022-earnings-call-transcript/,2023-02-15
DVN,Devon Energy,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/devon-energy-dvn-q4-2022-earnings-call-transcript/,2023-02-15
BIIB,Biogen,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/15/biogen-biib-q4-2022-earnings-call-transcript/,2023-02-15
CLF,Cleveland-Cliffs,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/cleveland-cliffs-clf-q4-2022-earnings-call-transcr/,2023-02-14
SEDG,SolarEdge Technologies,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/solaredge-technologies-sedg-q4-2022-earnings-call/,2023-02-14
SKYT,SkyWater Technology,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/skywater-technology-skyt-q4-2022-earnings-call-tra/,2023-02-14
KO,Coca-Cola,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/coca-cola-ko-q4-2022-earnings-call-transcript/,2023-02-14
ANET,Arista Networks,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/arista-networks-anet-q4-2022-earnings-call-transcr/,2023-02-14
GEO,Geo Group,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/geo-group-geo-q4-2022-earnings-call-transcript/,2023-02-14
ZTS,Zoetis,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/zoetis-zts-q4-2022-earnings-call-transcript/,2023-02-14
CNDT,Conduent,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/conduent-cndt-q4-2022-earnings-call-transcript/,2023-02-14
